datetime	USA	Canada	Mexico	Italy	France	Germany	Spain	UK	Japan	S. Korea	India	Philippines	Brazil	Venezuela	Peru	South Africa	Egypt	Nigeria	Ethiopia	Iran	Israel	Australia

2020-04-28 19:23:07.143794	0.3124	0.1325	0.012	0.3333	0.2542	0.1907	0.4965	0.2374	0.0108	0.021	0.0023	0.0073	0.0343	0.0012	0.0946	0.0084	0.0049	0.0006	0.0001	0.1102	0.1817	0.0264	
2020-04-28 19:25:44.847000	0.3124	0.1325	0.012	0.3333	0.2542	0.1907	0.4965	0.2374	0.0108	0.021	0.0023	0.0073	0.0343	0.0012	0.0946	0.0084	0.0049	0.0006	0.0001	0.1102	0.1817	0.0264	
2020-04-29 05:15:02.500926	0.3129	0.1325	0.013	0.3333	0.2542	0.1909	0.4965	0.2374	0.0109	0.021	0.0023	0.0075	0.0345	0.0012	0.0946	0.0084	0.0049	0.0007	0.0001	0.1102	0.1823	0.0264	
2020-04-29 17:15:03.052925	0.3188	0.1357	0.013	0.3367	0.255	0.1924	0.5067	0.2434	0.0109	0.021	0.0024	0.0075	0.0368	0.0012	0.1029	0.009	0.0051	0.0007	0.0001	0.1115	0.1823	0.0265	
2020-04-30 05:15:03.093615	0.3216	0.1367	0.0138	0.3367	0.255	0.1928	0.5067	0.2434	0.011	0.021	0.0024	0.0077	0.0375	0.0012	0.1029	0.009	0.0051	0.0008	0.0001	0.1115	0.1834	0.0265	
2020-04-30 17:15:02.531917	0.3295	0.1405	0.0138	0.3398	0.2561	0.194	0.5125	0.2523	0.011	0.021	0.0025	0.0077	0.0402	0.0012	0.1121	0.0095	0.0054	0.0008	0.0001	0.1127	0.1842	0.0265	
2020-05-01 05:15:03.132855	0.3309	0.1411	0.0149	0.3398	0.2561	0.1946	0.5125	0.2523	0.0111	0.021	0.0025	0.008	0.041	0.0012	0.1121	0.0095	0.0054	0.0009	0.0001	0.1127	0.1849	0.0265	
2020-05-01 17:15:02.426416	0.3398	0.1452	0.0149	0.3431	0.2564	0.1957	0.5197	0.2614	0.0111	0.021	0.0027	0.008	0.0431	0.0012	0.1227	0.01	0.0058	0.0009	0.0001	0.1139	0.186	0.0265	
2020-05-02 05:15:02.945942	0.3418	0.1459	0.0161	0.3431	0.2564	0.1958	0.5197	0.2614	0.0113	0.021	0.0027	0.0081	0.0434	0.0012	0.1227	0.01	0.0058	0.0011	0.0001	0.1139	0.1866	0.0266	
2020-05-02 17:15:03.116964	0.3489	0.15	0.0161	0.3462	0.258	0.1967	0.5252	0.2685	0.0113	0.021	0.0029	0.0081	0.0437	0.0012	0.129	0.0107	0.0061	0.0011	0.0001	0.1148	0.187	0.0266	
2020-05-03 05:15:02.497494	0.3507	0.1503	0.0171	0.3462	0.258	0.1969	0.5252	0.2685	0.0115	0.0211	0.0029	0.0084	0.0457	0.0012	0.129	0.0107	0.0061	0.0012	0.0001	0.1148	0.1871	0.0267	
2020-05-03 17:15:02.660087	0.3579	0.1573	0.0171	0.3485	0.2584	0.1976	0.5285	0.2749	0.0115	0.0211	0.0031	0.0084	0.0476	0.0012	0.1393	0.0114	0.0063	0.0012	0.0001	0.116	0.1873	0.0267		
2020-05-04 20:27:27.656543	0.3663	0.161	0.0182	0.3505	0.2596	0.1983	0.5311	0.2807	0.0119	0.0211	0.0034	0.0087	0.0507	0.0013	0.1437	0.0122	0.0067	0.0012	0.0001	0.1174	0.1877	0.0268	
2020-05-05 05:15:02.985409	0.3664	0.161	0.0193	0.3505	0.2596	0.1983	0.5311	0.2807	0.0119	0.0211	0.0034	0.0088	0.0511	0.0013	0.1437	0.0122	0.0067	0.0014	0.0001	0.1174	0.1879	0.0269	
2020-05-05 17:15:02.390760	0.3727	0.1642	0.0193	0.3523	0.2613	0.199	0.5359	0.2872	0.0119	0.0211	0.0036	0.0088	0.0518	0.0013	0.1553	0.0128	0.007	0.0014	0.0001	0.119	0.1882	0.0269	
2020-05-05 20:35:06.803303	0.3739	0.1644	0.0193	0.3523	0.2613	0.1993	0.5359	0.2872	0.0121	0.0211	0.0036	0.0088	0.054	0.0013	0.1553	0.0128	0.007	0.0014	0.0001	0.119	0.1882	0.0269	
2020-05-06 05:15:06.255796	0.3739	0.1644	0.0202	0.3523	0.2613	0.1993	0.5359	0.2872	0.0121	0.0211	0.0036	0.0091	0.0546	0.0013	0.1553	0.0128	0.007	0.0014	0.0001	0.119	0.1885	0.027	
2020-05-06 17:15:06.537107	0.3795	0.168	0.0202	0.3547	0.2669	0.2003	0.5426	0.2962	0.0121	0.0211	0.0038	0.0091	0.0572	0.0013	0.1663	0.0132	0.0074	0.0014	0.0001	0.121	0.1884	0.027	
2020-05-07 05:15:06.143430	0.3816	0.1682	0.0214	0.3547	0.2669	0.2007	0.5426	0.2962	0.0121	0.0211	0.0038	0.0094	0.0596	0.0013	0.1663	0.0132	0.0074	0.0015	0.0001	0.121	0.1889	0.027	
